"node","clade_signature","trait_1_p1_mean","trait_1_p1_sd","trait_1_n_matching_trees","n_total_trees","trait_2_p1_mean","trait_2_p1_sd","trait_2_n_matching_trees","trait_1","trait_2"
97,"Ageina_tobieni||Archaeonycteris_brailloni||Archaeonycteris_pollex||Archaeonycteris_praecursor||Archaeonycteris_storchi||Archaeonycteris_trigonodon||Australonycteris_clarkae||Carcinipteryx_liaudae||Carcinipteryx_maximinensis||Carcinipteryx_trassounius||Chadronycteris_rabenae||Chambinycteris_pusilli||Cistugo_lesueuri||Craseonycteris_thonglongyai||Cuvierimops_parisiensis||Dizzya_exsultans||Eppsinycteris_anglica||Furipterus_horrens||Hassianycteris_magna||Hassianycteris_messelensis||Hipposideros_commersoni||Honrovits_tsuwape||Icaronycteris_index||Icaronycteris_menui||Icaronycteris_sigei||Icaronycteris_sp||Jaegeria_cambayensis||Lapichiropteryx_xiei||Macrotus_waterhousii||Marnenycteris_michauxi||Megaderma_lyra||Microchiropteryx_folieae||Miniopterus_schreibersii||Mixopteryx_dubia||Mixopteryx_perrierensis||Mixopteryx_weithoferi||Myotis_lucifugus||Mystacina_tuberculata||Myzopoda_aurita||Natalus_stramineus||Noctilio_leporinus||Nycteris_thebaica||Onychonycteris_finneyi||Palaeochiropteryx_sambuceus||Palaeochiropteryx_spiegeli||Palaeochiropteryx_tupaiodon||Palaeophyllophora_tunisiensis||Phasmatonycteris_butleri||Phasmatonycteris_phiomensis||Philisis_sphingis||Premonycteris_vesper||Protonycteris_gunnelli||Pseudorhinolophus_africanum||Pseudovespertiliavus_parva||Pteronotus_parnellii||Rhinolophus_ferrumequinum||Rhinonicteris_aurantia||Rhinopoma_hardwickii||Saccopteryx_bilineata||Saharaderma_pseudovampyrus||Stehlinia_minor||Tachypteron_franzeni||Tadarida_brasiliensis||Thyroptera_tricolor||Vespertiliavus_aenigma||Vespertiliavus_kasserinensis||Vespertiliavus_wingei||Xylonycteris_stenodon",0.98,0.0391230398217976,50,50,0.867,0.0753292094470556,50,"Echolocation","Cave_karstic_deposit"
98,"Ageina_tobieni||Archaeonycteris_brailloni||Archaeonycteris_pollex||Archaeonycteris_praecursor||Archaeonycteris_storchi||Archaeonycteris_trigonodon||Carcinipteryx_liaudae||Carcinipteryx_maximinensis||Carcinipteryx_trassounius||Chadronycteris_rabenae||Chambinycteris_pusilli||Cistugo_lesueuri||Craseonycteris_thonglongyai||Cuvierimops_parisiensis||Dizzya_exsultans||Eppsinycteris_anglica||Furipterus_horrens||Hassianycteris_magna||Hassianycteris_messelensis||Hipposideros_commersoni||Honrovits_tsuwape||Icaronycteris_index||Icaronycteris_menui||Icaronycteris_sigei||Icaronycteris_sp||Jaegeria_cambayensis||Lapichiropteryx_xiei||Macrotus_waterhousii||Marnenycteris_michauxi||Megaderma_lyra||Microchiropteryx_folieae||Miniopterus_schreibersii||Mixopteryx_dubia||Mixopteryx_perrierensis||Mixopteryx_weithoferi||Myotis_lucifugus||Mystacina_tuberculata||Myzopoda_aurita||Natalus_stramineus||Noctilio_leporinus||Nycteris_thebaica||Onychonycteris_finneyi||Palaeochiropteryx_sambuceus||Palaeochiropteryx_spiegeli||Palaeochiropteryx_tupaiodon||Palaeophyllophora_tunisiensis||Phasmatonycteris_butleri||Phasmatonycteris_phiomensis||Philisis_sphingis||Premonycteris_vesper||Protonycteris_gunnelli||Pseudorhinolophus_africanum||Pseudovespertiliavus_parva||Pteronotus_parnellii||Rhinolophus_ferrumequinum||Rhinonicteris_aurantia||Rhinopoma_hardwickii||Saccopteryx_bilineata||Saharaderma_pseudovampyrus||Stehlinia_minor||Tachypteron_franzeni||Tadarida_brasiliensis||Thyroptera_tricolor||Vespertiliavus_aenigma||Vespertiliavus_kasserinensis||Vespertiliavus_wingei||Xylonycteris_stenodon",0.977,0.0393959492375362,50,50,0.86,0.0801783725737273,50,"Echolocation","Cave_karstic_deposit"
99,"Chambinycteris_pusilli||Pseudorhinolophus_africanum||Pseudovespertiliavus_parva||Vespertiliavus_aenigma||Vespertiliavus_kasserinensis||Vespertiliavus_wingei",0.965,0.0431537356199806,50,50,0.882,0.0668229460772943,50,"Echolocation","Cave_karstic_deposit"
100,"Chambinycteris_pusilli||Pseudovespertiliavus_parva||Vespertiliavus_aenigma||Vespertiliavus_kasserinensis||Vespertiliavus_wingei",0.959,0.0470453537145003,50,50,0.875,0.0809698860625331,50,"Echolocation","Cave_karstic_deposit"
101,"Chambinycteris_pusilli||Pseudovespertiliavus_parva||Vespertiliavus_aenigma||Vespertiliavus_kasserinensis",0.959,0.0459480629602154,50,50,0.875,0.0744023809142845,50,"Echolocation","Cave_karstic_deposit"
102,"Pseudovespertiliavus_parva||Vespertiliavus_aenigma||Vespertiliavus_kasserinensis",0.955,0.0465657314657332,50,50,0.89,0.0614451804788759,50,"Echolocation","Cave_karstic_deposit"
103,"Vespertiliavus_aenigma||Vespertiliavus_kasserinensis",0.955,0.0497442438470861,50,50,0.882,0.0780894306783797,50,"Echolocation","Cave_karstic_deposit"
104,"Ageina_tobieni||Archaeonycteris_brailloni||Archaeonycteris_pollex||Archaeonycteris_praecursor||Archaeonycteris_storchi||Archaeonycteris_trigonodon||Carcinipteryx_liaudae||Carcinipteryx_maximinensis||Carcinipteryx_trassounius||Chadronycteris_rabenae||Cistugo_lesueuri||Craseonycteris_thonglongyai||Cuvierimops_parisiensis||Dizzya_exsultans||Eppsinycteris_anglica||Furipterus_horrens||Hassianycteris_magna||Hassianycteris_messelensis||Hipposideros_commersoni||Honrovits_tsuwape||Icaronycteris_index||Icaronycteris_menui||Icaronycteris_sigei||Icaronycteris_sp||Jaegeria_cambayensis||Lapichiropteryx_xiei||Macrotus_waterhousii||Marnenycteris_michauxi||Megaderma_lyra||Microchiropteryx_folieae||Miniopterus_schreibersii||Mixopteryx_dubia||Mixopteryx_perrierensis||Mixopteryx_weithoferi||Myotis_lucifugus||Mystacina_tuberculata||Myzopoda_aurita||Natalus_stramineus||Noctilio_leporinus||Nycteris_thebaica||Onychonycteris_finneyi||Palaeochiropteryx_sambuceus||Palaeochiropteryx_spiegeli||Palaeochiropteryx_tupaiodon||Palaeophyllophora_tunisiensis||Phasmatonycteris_butleri||Phasmatonycteris_phiomensis||Philisis_sphingis||Premonycteris_vesper||Protonycteris_gunnelli||Pteronotus_parnellii||Rhinolophus_ferrumequinum||Rhinonicteris_aurantia||Rhinopoma_hardwickii||Saccopteryx_bilineata||Saharaderma_pseudovampyrus||Stehlinia_minor||Tachypteron_franzeni||Tadarida_brasiliensis||Thyroptera_tricolor||Xylonycteris_stenodon",0.975,0.041954786158824,50,50,0.881,0.0637997504953217,50,"Echolocation","Cave_karstic_deposit"
105,"Ageina_tobieni||Archaeonycteris_brailloni||Archaeonycteris_pollex||Archaeonycteris_praecursor||Archaeonycteris_storchi||Archaeonycteris_trigonodon||Dizzya_exsultans||Eppsinycteris_anglica||Hassianycteris_magna||Hassianycteris_messelensis||Honrovits_tsuwape||Icaronycteris_index||Icaronycteris_menui||Icaronycteris_sigei||Icaronycteris_sp||Jaegeria_cambayensis||Lapichiropteryx_xiei||Marnenycteris_michauxi||Onychonycteris_finneyi||Palaeochiropteryx_sambuceus||Palaeochiropteryx_spiegeli||Palaeochiropteryx_tupaiodon||Palaeophyllophora_tunisiensis||Philisis_sphingis||Premonycteris_vesper||Protonycteris_gunnelli||Xylonycteris_stenodon",0.972,0.0475523342202664,50,50,0.857,0.0789019024110422,50,"Echolocation","Cave_karstic_deposit"
106,"Archaeonycteris_pollex||Archaeonycteris_trigonodon||Icaronycteris_sigei||Jaegeria_cambayensis||Palaeochiropteryx_sambuceus",0.984,0.0310365156891435,50,50,0.861,0.067981089807597,50,"Echolocation","Cave_karstic_deposit"
